Country,categories,2016,2017,2018,2019,2020
BE,Expenditure on biodiversity & landscape protection,0.0587,0.0586,0.0476,0.0584,0.0651
BE,Expenditure on broadcasting & publishing ,0.2103,0.2078,0.2047,0.1977,0.2011
BE,Expenditure on civil defense,0.0,0.0,0.0,0.0,0.0
BE,Expenditure on communication,0.0706,0.0701,0.0693,0.0671,0.072
BE,Expenditure on community development,0.1573,0.1166,0.1366,0.1339,0.1376
BE,Expenditure on cultural services,0.5091,0.5166,0.5233,0.5049,0.5164
BE,Expenditure on defense,0.8039,0.7911,0.7562,0.7913,0.9167
BE,Expenditure on economic affairs,6.6819,6.436,6.6454,6.6888,7.8958
BE,"Expenditure on economic, commercial, & labour affairs",3.3347,3.1129,3.2035,3.2136,4.1062
BE,Expenditure on education,6.2146,6.2336,6.2052,6.1586,6.7099
BE,Expenditure on education not definable by level,0.5145,0.585,0.586,0.544,0.6446
BE,Expenditure on environment protection,1.1762,1.2562,1.2826,1.3189,1.4836
BE,Expenditure on family & children,2.1895,2.1658,2.1718,2.1836,2.3985
BE,Expenditure on fire protection services,0.1692,0.1884,0.1936,0.1877,0.2058
BE,Expenditure on foreign military aid,0.0396,0.0404,0.0259,0.0238,0.0226
BE,Expenditure on fuel & energy,0.1368,0.0827,0.09,0.095,0.1168
BE,Expenditure on general public services,7.9472,7.1856,7.0877,6.9047,7.4827
BE,Expenditure on health,7.6238,7.5919,7.6174,7.5679,8.9477
BE,Expenditure on hospital services,3.6222,3.5942,3.6454,3.5405,4.5359
BE,Expenditure on housing,0.1798,0.2131,0.207,0.2068,0.2011
BE,Expenditure on housing & community amenities,0.3292,0.3028,0.3398,0.3499,0.3895
BE,Expenditure on housing development,0.0479,0.0697,0.0864,0.1091,0.1328
BE,Expenditure on law courts,0.2637,0.2564,0.2527,0.246,0.266
BE,"Expenditure on medical products, appliances, & equip",0.808,0.7767,0.7721,0.7759,0.8192
BE,Expenditure on military defense,0.7584,0.7455,0.7243,0.7617,0.8876
BE,"Expenditure on mining, manufacturing, & construction",0.0058,0.0052,0.0091,0.0043,0.0057
BE,Expenditure on old age,8.9796,9.1206,9.2149,9.4021,10.366
BE,Expenditure on outpatient services,2.884,2.9157,2.867,2.8838,3.1192
BE,Expenditure on police services,1.0157,1.0032,1.0242,1.0082,1.0932
BE,Expenditure on pollution abatement,0.5261,0.575,0.5969,0.5892,0.681
BE,Expenditure on post-secondary non-tertiary education,0.0055,0.0053,0.006,0.0045,0.0047
BE,Expenditure on pre-primary & primary education,2.0384,2.0151,2.0206,2.0099,2.1697
BE,Expenditure on prisons,0.1418,0.1391,0.1329,0.1321,0.1406
BE,Expenditure on public health services,0.1275,0.1235,0.1282,0.1337,0.2018
BE,Expenditure on public order & safety,1.6969,1.6881,1.7131,1.6769,1.82
BE,"Expenditure on recreation, culture, & religion",1.2549,1.2456,1.2963,1.2562,1.2835
BE,Expenditure on recreational & sporting services,0.385,0.3773,0.4174,0.4011,0.3767
BE,Expenditure on religious & community services,0.0863,0.0884,0.0858,0.0871,0.108
BE,Expenditure on secondary education,2.4565,2.4086,2.3833,2.3827,2.5789
BE,Expenditure on sickness  & disability,3.2246,3.247,3.3453,3.4671,3.8775
BE,Expenditure on social protection,19.4087,19.3163,19.272,19.3423,23.021
BE,Expenditure on street lighting,0.0683,0.0612,0.0744,0.06,0.073
BE,Expenditure on subsidiary services to education,0.2233,0.2366,0.2284,0.2148,0.2417
BE,Expenditure on survivors,1.7276,1.6881,1.6361,1.5747,1.6775
BE,Expenditure on tertiary education,0.8671,0.8655,0.8714,0.8982,0.9546
BE,Expenditure on transport,2.6324,2.6895,2.8142,2.8531,3.0509
BE,Expenditure on unemployment,1.8159,1.6216,1.4679,1.3156,3.1177
BE,Expenditure on waste management,0.3794,0.388,0.4013,0.4186,0.4684
BE,Expenditure on waste water management,0.0774,0.0807,0.0946,0.1002,0.1121
BE,Expenditure on water supply,0.0436,0.0426,0.0328,0.0372,0.0372
BG,Expenditure,34.8526,34.9062,37.0163,35.6822,42.2738
BG,"Expenditure on agriculture, fishing, forestry, & hunting",0.5495,0.6501,0.9036,0.7171,0.913
BG,Expenditure on biodiversity & landscape protection,0.0016,0.0126,0.0067,0.0096,0.0052
BG,Expenditure on broadcasting & publishing ,0.1366,0.1401,0.1033,0.1096,0.1111
BG,Expenditure on civil defense,0.0412,0.0208,0.0241,0.0349,0.096
BG,Expenditure on communication,0.0334,0.0671,0.0411,0.0509,0.1035
BG,Expenditure on community development,0.1074,0.1128,0.1161,0.1184,0.1106
BG,Expenditure on cultural services,0.4502,0.5544,0.479,0.431,0.468
BG,Expenditure on defense,1.1138,1.078,1.1582,1.1917,1.5579
BG,Expenditure on economic affairs,3.8143,4.2097,6.7013,6.4836,8.6402
BG,"Expenditure on economic, commercial, & labour affairs",0.3101,0.7243,0.7133,0.5135,2.0075
BG,Expenditure on education,3.4025,3.5409,3.5318,3.8245,4.0362
BG,Expenditure on education not definable by level,0.0087,0.0095,0.0108,0.0091,0.0093
BG,Expenditure on environment protection,0.6613,0.6725,0.7003,0.6769,0.7385
BG,Expenditure on family & children,1.9497,1.8955,1.9227,1.7725,1.9573
BG,Expenditure on fire protection services,0.2605,0.2788,0.2979,0.3053,0.2476
BG,Expenditure on foreign military aid,0.0122,0.0133,0.0169,0.0168,0.0176
BG,Expenditure on fuel & energy,0.3974,0.6182,1.5524,1.7805,1.6734
BG,Expenditure on general public services,3.5553,3.1834,3.6635,2.7963,3.5495
BG,Expenditure on health,4.9639,4.868,4.9654,4.6402,5.9526
BG,Expenditure on hospital services,3.4781,3.1867,3.494,3.0586,3.8541
BG,Expenditure on housing,0.0495,0.0542,0.0577,0.0629,0.0707
BG,Expenditure on housing & community amenities,1.8988,1.5529,1.0536,1.2191,0.8682
BG,Expenditure on housing development,0.3729,0.3456,0.4938,0.6024,0.3379
BG,Expenditure on law courts,0.6176,0.6335,0.6072,0.6791,0.7295
BG,"Expenditure on medical products, appliances, & equip",0.6537,0.6911,0.6574,0.7364,0.7588
BG,Expenditure on military defense,1.0564,1.0402,1.1146,1.139,1.4415
BG,"Expenditure on mining, manufacturing, & construction",0.0076,0.008,0.0675,0.0061,0.001
BG,Expenditure on old age,9.3964,9.0427,8.8526,8.4462,9.6239
BG,Expenditure on outpatient services,0.5602,0.6005,0.5333,0.5591,0.7196
BG,Expenditure on police services,1.0634,1.21,1.2127,1.3151,1.373
BG,Expenditure on pollution abatement,,,,,
BG,Expenditure on post-secondary non-tertiary education,,,,,
BG,Expenditure on pre-primary & primary education,0.7223,0.7272,0.7292,0.7796,0.7589
BG,Expenditure on prisons,0.1375,0.1434,0.1437,0.1543,0.174
BG,Expenditure on public health services,0.085,0.0905,0.0931,0.0912,0.1067
BG,Expenditure on public order & safety,2.2891,2.4783,2.4559,2.6665,2.7659
BG,"Expenditure on recreation, culture, & religion",0.7948,1.0221,0.8049,0.6746,0.8804
BG,Expenditure on recreational & sporting services,0.1673,0.212,0.1587,0.1059,0.2442
BG,Expenditure on religious & community services,0.0406,0.1156,0.0639,0.0282,0.057
BG,Expenditure on secondary education,1.6881,1.7781,1.8781,2.012,2.1606
BG,Expenditure on sickness  & disability,0.2078,0.2382,0.2513,0.4508,0.5837
BG,Expenditure on social protection,12.3589,12.3002,11.9814,11.5087,13.2844
BG,Expenditure on street lighting,0.119,0.1062,0.111,0.1209,0.0893
BG,Expenditure on subsidiary services to education,0.0803,0.1096,0.1185,0.1322,0.1387
BG,Expenditure on survivors,,,,,
BG,Expenditure on tertiary education,0.7241,0.6672,0.6277,0.6918,0.7338
BG,Expenditure on transport,2.4196,2.0286,3.362,3.3792,3.8612
BG,Expenditure on unemployment,0.4723,0.4466,0.4548,0.4205,0.6356
BG,Expenditure on waste management,0.574,0.5683,0.5945,0.5766,0.6142
BG,Expenditure on waste water management,0.0057,0.0216,0.001,0.0011,0.0332
BG,Expenditure on water supply,0.0986,0.1542,0.1456,0.1306,0.1473
BR,Expenditure,48.5897,48.1839,47.4034,46.5814,50.8799
BR,"Expenditure on agriculture, fishing, forestry, & hunting",,,,,
BR,Expenditure on biodiversity & landscape protection,,,,,
BR,Expenditure on broadcasting & publishing ,,,,,
BR,Expenditure on civil defense,,,,,
BR,Expenditure on communication,,,,,
BR,Expenditure on community development,,,,,
BR,Expenditure on cultural services,,,,,
BR,Expenditure on defense,,,,,
BR,Expenditure on economic affairs,,,,,
BR,"Expenditure on economic, commercial, & labour affairs",,,,,
BR,Expenditure on education,,,,,
BR,Expenditure on education not definable by level,,,,,
BR,Expenditure on environment protection,,,,,
BR,Expenditure on family & children,,,,,
BR,Expenditure on fire protection services,,,,,
BR,Expenditure on foreign military aid,,,,,
BR,Expenditure on fuel & energy,,,,,
BR,Expenditure on general public services,,,,,
BR,Expenditure on health,,,,,
BR,Expenditure on hospital services,,,,,
BR,Expenditure on housing,,,,,
BR,Expenditure on housing & community amenities,,,,,
BR,Expenditure on housing development,,,,,
BR,Expenditure on law courts,,,,,
BR,"Expenditure on medical products, appliances, & equip",,,,,
BR,Expenditure on military defense,,,,,
BR,"Expenditure on mining, manufacturing, & construction",,,,,
BR,Expenditure on old age,,,,,
BR,Expenditure on outpatient services,,,,,
BR,Expenditure on police services,,,,,
BR,Expenditure on pollution abatement,,,,,
BR,Expenditure on post-secondary non-tertiary education,,,,,
BR,Expenditure on pre-primary & primary education,,,,,
BR,Expenditure on prisons,,,,,
BR,Expenditure on public health services,,,,,
BR,Expenditure on public order & safety,,,,,
BR,"Expenditure on recreation, culture, & religion",,,,,
BR,Expenditure on recreational & sporting services,,,,,
BR,Expenditure on religious & community services,,,,,
BR,Expenditure on secondary education,,,,,
BR,Expenditure on sickness  & disability,,,,,
BR,Expenditure on social protection,,,,,
BR,Expenditure on street lighting,,,,,
BR,Expenditure on subsidiary services to education,,,,,
BR,Expenditure on survivors,,,,,
BR,Expenditure on tertiary education,,,,,
BR,Expenditure on transport,,,,,
BR,Expenditure on unemployment,,,,,
BR,Expenditure on waste management,,,,,
BR,Expenditure on waste water management,,,,,
BR,Expenditure on water supply,,,,,
BY,Expenditure,40.4607,41.3914,40.5692,40.7025,42.4039
BY,"Expenditure on agriculture, fishing, forestry, & hunting",2.4175,2.0597,1.8404,2.1206,1.9868
BY,Expenditure on biodiversity & landscape protection,0.0,0.0,0.0,0.0,0.0
BY,Expenditure on broadcasting & publishing ,0.1278,0.1235,0.1494,0.1439,0.1338
BY,Expenditure on civil defense,0.0,0.0,0.0,0.0515,0.053
BY,Expenditure on communication,0.0492,0.0361,0.0355,0.0368,0.0584
BY,Expenditure on community development,1.6392,0.8113,0.7011,0.7206,0.6623
BY,Expenditure on cultural services,0.479,0.4888,0.5021,0.4603,0.4599
BY,Expenditure on defense,1.1605,1.1637,1.3746,1.1696,1.1802
BY,Expenditure on economic affairs,5.0454,5.4834,5.5372,5.2262,4.9049
BY,"Expenditure on economic, commercial, & labour affairs",0.0038,0.0041,0.0045,0.004,0.0046
BY,Expenditure on education,5.4937,5.3721,5.3811,5.3232,5.4575
BY,Expenditure on education not definable by level,0.0,0.0,0.0,0.0,0.0
BY,Expenditure on environment protection,0.0917,0.0975,0.1052,0.0949,0.106
BY,Expenditure on family & children,,,,,0.2305
BY,Expenditure on fire protection services,0.3053,0.3044,0.3429,0.2917,0.3356
BY,Expenditure on foreign military aid,0.0,0.0,0.0,0.0,0.0
BY,Expenditure on fuel & energy,0.3327,0.4618,0.5133,0.405,0.347
BY,Expenditure on general public services,3.4196,4.5541,4.0091,5.4797,5.8065
BY,Expenditure on health,4.9212,4.9621,4.7138,4.5692,5.3787
BY,Expenditure on hospital services,0.0,0.0,0.0,0.0,0.0
BY,Expenditure on housing,,,,,0.3286
BY,Expenditure on housing & community amenities,2.4573,2.2946,2.2512,1.6177,2.2442
BY,Expenditure on housing development,0.6171,0.5371,0.4512,0.0067,0.5234
BY,Expenditure on law courts,0.1444,0.1996,0.2599,0.1156,0.1839
BY,"Expenditure on medical products, appliances, & equip",0.0,0.0,0.0,0.0,0.0
BY,Expenditure on military defense,1.0949,1.0983,1.3044,1.0981,1.1148
BY,"Expenditure on mining, manufacturing, & construction",0.7621,0.8265,0.8012,0.8313,0.6068
BY,Expenditure on old age,,,,,0.7778
BY,Expenditure on outpatient services,0.0,0.0,0.0,0.0,0.0
BY,Expenditure on police services,0.6413,0.9883,1.0552,0.9894,1.0082
BY,Expenditure on pollution abatement,0.0891,0.0924,0.099,0.0906,0.1009
BY,Expenditure on post-secondary non-tertiary education,0.5302,0.5049,0.4939,0.4999,0.4972
BY,Expenditure on pre-primary & primary education,1.2142,1.1694,1.1606,1.1521,1.2378
BY,Expenditure on prisons,0.1848,0.1894,0.1844,0.1663,0.1896
BY,Expenditure on public health services,0.1343,4.1564,3.9764,4.0519,4.6545
BY,Expenditure on public order & safety,1.8969,2.3142,2.5266,2.2743,2.3739
BY,"Expenditure on recreation, culture, & religion",1.2593,1.2992,1.4669,1.1726,1.0871
BY,Expenditure on recreational & sporting services,0.6488,0.6825,0.8142,0.5647,0.4899
BY,Expenditure on religious & community services,0.0,0.0,0.0,0.0017,0.0
BY,Expenditure on secondary education,2.2901,2.2378,2.2613,2.2282,2.3051
BY,Expenditure on sickness  & disability,,,,,0.3671
BY,Expenditure on social protection,14.7151,13.8505,13.2035,13.7752,13.8648
BY,Expenditure on street lighting,0.0,0.0,0.0,0.0,0.0
BY,Expenditure on subsidiary services to education,0.3541,0.3168,0.346,0.3549,0.3411
BY,Expenditure on survivors,,,,,0.0
BY,Expenditure on tertiary education,0.8933,0.8851,0.8925,0.8487,0.8976
BY,Expenditure on transport,0.4931,0.5971,0.6092,0.4589,0.5318
BY,Expenditure on unemployment,,,,,0.0197
BY,Expenditure on waste management,0.0,0.0,0.0,0.0,0.0
BY,Expenditure on waste water management,0.0,0.0,0.0,0.0,0.0
BY,Expenditure on water supply,0.0,0.0,0.0,0.0,0.0
CA,Expenditure,36.8476,36.5956,36.8703,37.4418,51.6747
CA,"Expenditure on agriculture, fishing, forestry, & hunting",0.3977,0.3624,0.387,0.4111,0.5224
CA,Expenditure on biodiversity & landscape protection,0.0806,0.0863,0.0761,0.0927,0.0875
CA,Expenditure on broadcasting & publishing ,0.1679,0.1767,0.1772,0.1757,0.1655
CA,Expenditure on civil defense,0.0219,0.0233,0.0234,0.0221,0.0271
CA,Expenditure on communication,,,,,
CA,Expenditure on community development,,,,,
CA,Expenditure on cultural services,0.2853,0.2939,0.2847,0.2849,0.3367
CA,Expenditure on defense,0.788,0.8254,0.757,0.8329,1.0614
CA,Expenditure on economic affairs,2.7027,2.6969,3.0019,3.2748,7.3644
CA,"Expenditure on economic, commercial, & labour affairs",0.4982,0.4959,0.5702,0.7321,4.4068
CA,Expenditure on education,4.6636,4.7356,4.7434,4.7567,5.1675
CA,Expenditure on education not definable by level,0.0,0.0,0.0,0.0,0.0
CA,Expenditure on environment protection,0.7257,0.6931,0.726,0.7233,0.7451
CA,Expenditure on family & children,2.3273,2.3165,2.3776,2.4322,2.9083
CA,Expenditure on fire protection services,0.2354,0.2255,0.2208,0.2153,0.2404
CA,Expenditure on foreign military aid,0.059,0.0569,0.0533,0.0515,0.054
CA,Expenditure on fuel & energy,0.2788,0.2979,0.4602,0.5416,0.5862
CA,Expenditure on general public services,5.2844,5.2686,5.4156,5.5394,6.0404
CA,Expenditure on health,8.3955,8.2193,8.1028,8.0684,10.0056
CA,Expenditure on hospital services,5.3721,5.3707,5.333,5.3411,6.4294
CA,Expenditure on housing,0.2815,0.2861,0.3551,0.3064,0.372
CA,Expenditure on housing & community amenities,0.5316,0.5076,0.4537,0.4597,0.5192
CA,Expenditure on housing development,0.1589,0.1301,0.1625,0.1757,0.2015
CA,Expenditure on law courts,0.2911,0.2845,0.2472,0.2461,0.2573
CA,"Expenditure on medical products, appliances, & equip",0.6068,0.5935,0.6071,0.6043,0.657
CA,Expenditure on military defense,0.7017,0.739,0.6743,0.7521,0.9717
CA,"Expenditure on mining, manufacturing, & construction",0.0166,0.0173,0.016,0.016,0.0172
CA,Expenditure on old age,2.5207,2.5039,2.4499,2.5805,2.958
CA,Expenditure on outpatient services,1.3274,1.1793,1.1254,1.1203,1.538
CA,Expenditure on police services,0.8116,0.8106,0.7854,0.8471,0.8521
CA,Expenditure on pollution abatement,0.1201,0.0891,0.1103,0.1049,0.1138
CA,Expenditure on post-secondary non-tertiary education,0.6053,0.591,0.6276,0.6253,0.6572
CA,Expenditure on pre-primary & primary education,,,,,
CA,Expenditure on prisons,0.2121,0.2242,0.2134,0.2217,0.2513
CA,Expenditure on public health services,0.4231,0.424,0.3935,0.393,0.6942
CA,Expenditure on public order & safety,1.7132,1.6978,1.6832,1.7649,1.8534
CA,"Expenditure on recreation, culture, & religion",0.8662,0.8689,0.8551,0.849,0.9393
CA,Expenditure on recreational & sporting services,0.3186,0.3116,0.3089,0.3049,0.3431
CA,Expenditure on religious & community services,,,,,
CA,Expenditure on secondary education,,,,,
CA,Expenditure on sickness  & disability,1.3529,1.3877,1.4819,1.3687,1.5103
CA,Expenditure on social protection,11.1767,11.0825,11.1315,11.1727,17.9785
CA,Expenditure on street lighting,0.0298,0.0284,0.0265,0.0255,0.0261
CA,Expenditure on subsidiary services to education,,,,,
CA,Expenditure on survivors,,,,,
CA,Expenditure on tertiary education,1.1171,1.1312,1.1002,1.0816,1.1108
CA,Expenditure on transport,1.1774,1.1951,1.256,1.2589,1.4145
CA,Expenditure on unemployment,0.773,0.689,0.572,0.5601,5.4129
CA,Expenditure on waste management,0.191,0.1868,0.186,0.1887,0.209
CA,Expenditure on waste water management,0.1797,0.1707,0.1696,0.1675,0.1665
CA,Expenditure on water supply,0.2191,0.2088,0.2385,0.2296,0.2592
CI,Expenditure,,,,,
CI,"Expenditure on agriculture, fishing, forestry, & hunting",,,,,
CI,Expenditure on biodiversity & landscape protection,,,,,
CI,Expenditure on broadcasting & publishing ,,,,,
CI,Expenditure on civil defense,,,,,
CI,Expenditure on communication,,,,,
CI,Expenditure on community development,,,,,
CI,Expenditure on cultural services,,,,,
CI,Expenditure on defense,,,,,
CI,Expenditure on economic affairs,,,,,
CI,"Expenditure on economic, commercial, & labour affairs",,,,,
CI,Expenditure on education,,,,,
CI,Expenditure on education not definable by level,,,,,
CI,Expenditure on environment protection,,,,,
CI,Expenditure on family & children,,,,,
CI,Expenditure on fire protection services,,,,,
CI,Expenditure on foreign military aid,,,,,
CI,Expenditure on fuel & energy,,,,,
CI,Expenditure on general public services,,,,,
CI,Expenditure on health,,,,,
CI,Expenditure on hospital services,,,,,
CI,Expenditure on housing,,,,,
CI,Expenditure on housing & community amenities,,,,,
CI,Expenditure on housing development,,,,,
CI,Expenditure on law courts,,,,,
CI,"Expenditure on medical products, appliances, & equip",,,,,
CI,Expenditure on military defense,,,,,
CI,"Expenditure on mining, manufacturing, & construction",,,,,
CI,Expenditure on old age,,,,,
CI,Expenditure on outpatient services,,,,,
CI,Expenditure on police services,,,,,
CI,Expenditure on pollution abatement,,,,,
CI,Expenditure on post-secondary non-tertiary education,,,,,
CI,Expenditure on pre-primary & primary education,,,,,
CI,Expenditure on prisons,,,,,
CI,Expenditure on public health services,,,,,
CI,Expenditure on public order & safety,,,,,
